-yEE_toKFxc,363257,1292,68,48,0
yEeyJzItKAg,662325,1779,91,79,0
yef2bvCU2Tw,3932,8,0,0,0
YegA1WNRKnU,239414,1081,50,82,0
Ye-GPGstKFc,288946,924,26,105,0
yehCJ076_zI,182802,344,10,151,0
YejpJgtQtuU,415477,1508,77,201,0
yeMemdNO_2Y,14069,64,2,19,0
YeNQ5WEKggc,22011,97,3,40,0
YER_g7jph94,89543,227,12,1,0
ye-S7zxbv9o,11082,43,5,3,0
YetxvEnpKh8,24982,139,0,3,0
YEv7cVW8hBA,22709,97,2,17,0
yEYUc9oIVD8,146989,305,51,205,0
y_eZw262fhM,1095388,3921,177,884,0
yF0WIBF4lBw,44177,105,1,11,0
YFaHehFe5AA,3420363,19259,541,1219,0
_YfbSVO6nz4,254658,897,29,49,0
yfg9cb_9NWQ,2416,7,0,2,0
y_fgX9MUfVM,796180,3130,79,166,0
yFlxYvgV3VQ,5678,24,1,1,0
YFnErcVxB-Q,10259,117,29,15,0
Yfof0ch3R7k,53366,219,6,28,0
Yfqg-PxRCD8,1157,6,0,0,0
yfrnQMbd64w,24566,33,1,2,0
yFSvuz5aHy8,6621,19,0,2,0
YfualY_RvlA,5996068,19403,963,692,0
YFUCezoyzyk,2615,5,0,0,0
YfUodLRuU-A,434604,2189,58,114,0
YFWDhaI6BqY,235236,539,29,94,0
yFX-95l18ng,795,8,0,0,0
yfy4and2vPg,525978,1906,52,237,0
yfYKkvq5dow,3353,7,0,2,0
yg0yDvEqfw4,4999,25,2,3,0
Yg1izGf8EFQ,132125,1027,11,81,0
Yg1qC5VGoLw,1065752,2975,145,70,0
Yg6sZ2htZfc,5013,30,1,2,0
yg6v5Ur4pcM,181315,627,15,36,0
Yg7ulcF39e8,3297,5,3,0,0
-yG7Wp5-8EI,192235,1052,43,77,0
Yg95nS9poCw,435489,2058,72,243,0
yga9OU5yuKE,681,2,1,0,0
ygAyBWW3h2w,2282,0,0,0,0
YgcSs9Qt2vU,215562,191,12,18,0
YGenu4ZFnmQ,96522,220,9,15,0
YGFrKow2KfA,26008,133,2,11,0
yGGZUbqbTWg,475066,1749,112,184,0
YgJvgESR920,98846,426,10,125,0
YGlqg2jC3R4,363479,819,28,144,0
YGmK5uMOgZ0,1936,8,4,3,0
ygNoJlu743w,932,4,0,0,0
YGOmoGwJbTk,2143,6,0,2,0
ygOrLkyfHsw,78612,192,2,8,0
YgqgSaDCgC4,51030,184,3,24,0
YGQZwZadSfI,240143,822,37,137,0
ygU2QenlIvU,53775,96,2,3,0
yGUwdRBZ4-8,6803,23,1,6,0
YGwPTU-SvbI,81761,436,12,57,0
-YGxccN_j6o,17050,46,1,4,0
YgXPN03oxkc,7955501,14631,2381,1609,0
yGy0XuoyTvE,5595,20,0,7,0
YG_z4RpxKWA,1374352,4502,290,361,0
yh17pzVY6BE,9208,26,1,2,0
Yh7Qz4fiKxw,3433,22,1,0,0
yhaoJxQpRg0,718421,3581,102,963,0
YhdrJfDiIkM,10522,31,2,1,0
yHf9QshbQeE,822294,2551,101,109,0
YHirkSmJcEU,187285,594,44,54,0
yhjD1CmE9gs,1619400,3669,465,339,0
yHox089rkmM,1167,0,0,0,0
-_YHQheqKxE,176231,658,16,95,0
YhSKk-cvblc,2719218,13435,402,979,0
YHTyGMYFsU0,28674,87,18,89,0
yHw5A9BAZ98,44318,170,10,17,0
YhYn-b84MvE,26515,62,5,8,0
YI02lc3SxXs,2279,10,0,0,0
YiD9zhs0Lt8,73314,215,8,56,0
yie3IIh0HiQ,62684,160,7,20,0
YiE8wDRFfvM,140651,841,17,28,0
YieQdHA9uIA,3929,9,0,0,0
yIF3Vr_at5I,90183,319,8,26,0
yIG_egCmhTw,6752,44,2,2,0
yIGiGtjHUS0,70725,105,6,10,0
yIj06I32Gao,19543,102,1,3,0
yijQXDtxgic,805179,2028,432,121,0
yiOUEU4KG6s,3539,21,8,0,0
YIw-r1yjxMU,177014,894,25,329,0
YIYJpbAK6MY,277986,624,25,61,0
yIzzVRK8u9A,417,0,1,0,0
yJ5tQQhl8wc,153101,544,18,87,0
Yj-a2zT-r88,34415,51,3,5,0
YJBNE7F49Aw,17899,41,0,3,0
YJbQz3bTn6I,38066,45,3,11,0
YjbYhnnEDRo,37005,166,6,8,0
yjdZhknwl2E,6234107,16816,987,902,0
yjEcOkwV2MU,390759,642,34,83,0
YjF4rd3J58U,24611,130,8,5,0
yjF_gSu6xCQ,3442619,6062,729,518,0
YJhs9wqT7qE,204842,824,30,34,0
yJjnYpZCH8A,4451,7,0,1,0
yJlbyxOHrdI,39523,168,10,34,0
YJLeJG_bG1M,96103,310,8,55,0
yJlwArJRkmE,12885,29,2,14,0
yjMXMAKF-Rg,42700,156,1,16,0
YJnneXfx_q8,29923,42,4,3,0
yjQqsPi138w,4219,25,0,0,0
yjrwCXMRh24,71443,255,20,24,0
yJS6icRaOq8,169620,443,23,225,0
yJUGxCV5OiQ,664,0,0,0,0
yjuTLT5OWko,758,0,7,6,0
YjwB9d1tpJE,6342,13,3,3,0
yJXZwWi2NdE,13413,63,4,11,0
yK3DX2F0JWQ,10458,86,2,16,0
yk5d161ytXE,16430,62,2,17,0
yk73thpx_B8,104971,322,18,20,0
yK78AHB5dSs,4799,22,1,3,0
YK7cNXMRifo,592486,2133,474,387,0
Yk84fGy3q-8,26877,89,2,5,0
yKAfwBPvsMA,4452253,35331,818,5745,0
yk-b5jvZjLM,7903,41,2,2,0
ykBG9mW1yC4,628811,2428,70,64,0
YkBuZCr1O4U,3521,18,1,2,0
YKce1fkBRrc,6095,18,0,2,0
ykdrEYrEaZE,28075,61,1,0,0
Yke_Lkmm5Bc,311719,1378,56,81,0
ykeqEK7m5oI,752450,3801,343,681,0
yKFEKBIXPxY,24172916,18427,7089,1455,0
YKFQfaDL9gQ,2789895,13908,1066,1174,0
yKguB1M0JFU,694164,2219,170,219,0
yKhHoh_H350,6171,22,0,2,0
YkjS7wTVKB4,77203,313,5,14,0
yKloyDDxo7g,9026,42,3,2,0
YklwFCfEEMM,97495,112,3,57,0
yKNauUKkW9Q,8327,39,1,11,0
YkpHalgTqpw,203759,441,16,126,0
YKRFlNryaWw,556422,1545,54,144,0
yKwIEIVAMfE,5247126,7207,1047,497,0
yKxkjtLBq6I,66698,279,5,9,0
YK-ys6sY_q0,120161,212,14,19,0
YkYypI0-OAY,5420,21,3,3,0
YKZRedzkeU8,3207146,11727,850,362,0
yl0jujA2jLw,250098,874,27,161,0
YlAmk5w3qZw,104967,350,10,24,0
ylDhWZKbCrc,18422,37,1,5,0
YldUEtdvBZU,13939,32,0,4,0
YlF1gLpUZp8,6328,43,0,3,0
yLFZcXeZymY,53560,220,7,22,0
Y_lgyJtcb2A,8300,12,0,9,0
YLID2odh-WA,136945,969,51,287,0
yLj0FvavCe0,251,0,0,0,0
YLjkzy7nhc8,132421,437,17,72,0
yLJU7uywTXc,28595,186,1,25,0
yLPFWQ0NcZo,8261,13,0,3,0
YlRLfbONYgM,399639,1512,37,119,0
ylvCOlF5RLI,2671296,5028,572,387,0
ylvh800i85I,501821,6126,63,120,0
YlwAVV3dC2o,49820,75,3,2,0
yly_wF8DyE8,77813,242,11,73,0
yLz4NXK6jkU,170574,1104,46,539,0
yM7iQ_plcpA,3275,23,0,0,0
YMA_1YDqjYc,1020386,2739,341,585,0
ymA7OFZ9lF0,1623698,3074,402,292,0
YMb-AODYc6g,30028,89,4,23,0
YmbeYlShWZc,4519,21,0,8,0
YmbXanCiB-U,270205,964,52,58,0
_yMeXMRn9KU,39038,180,4,32,0
YMhAvAFZ8js,3825,12,0,0,0
yMiGHGsdikU,523422,2163,62,292,0
yMiJp1nYlNA,17622,46,8,2,0
YmIShBpwLPk,13390,62,3,5,0
ymjvQZ6nSd8,3750,3,0,1,0
YmoTJu2iOfc,56470,394,13,27,0
-yMT2S8fJ9g,668820,4899,388,260,0
Y--MuIgwfQ4,100639,228,15,27,0
ymWU7EuLXNc,14589,57,9,53,0
YMwZaMNf3L4,4880063,13210,863,1820,0
Ymze0Je2Tm0,67121,260,5,45,0
ymZFsUBiKJA,3465,17,0,0,0
ymzHr_Uvp7w,57934,131,7,15,0
Y-N5lfNPLnY,25994,85,3,9,0
YNaTu-8atDw,1180,4,0,0,0
yNeQm5aqrHo,1539334,4123,140,1038,0
yNhbLL3Xvcw,13862,32,0,3,0
yn_iiD8lxZQ,5935,7,0,9,0
yNkcLZ0BPuc,310942,605,15,9,0
YNP5-DQbzys,3218303,15779,877,1446,0
YnpV0k673Ug,10971,27,1,2,0
yNs0hmNinA0,1719877,4818,154,301,0
YnsmoUntOzI,3115538,7246,1432,1263,0
YNTpnxwyEg4,5324,17,0,1,0
Yn_W5-xgf28,617,0,0,0,0
ynwah7YV2LY,7732,37,2,3,0
-Y_NZBNr8Vw,28756,101,6,28,0
ynZqnGTUHcM,835,2,0,1,0
yO3eVly1GSI,431095,2029,142,399,0
Yo3qKhfO_V4,1585579,8966,221,1387,0
yO4oRzCAc4k,66939,128,4,7,0
yo6AWtLxoG4,49051,96,17,150,0
yocBQlw_mCA,1054056,3219,256,357,0
YOcfHxXt_aA,42390,88,8,8,0
yodVQ5QAc88,775710,5013,220,1504,0
yoeV1e8dTTI,849,0,0,0,0
yoFS6X0RKkA,13061,21,1,2,0
YOhPdUMzXjY,651259,2647,243,438,0
yOItNhVYC3I,94071,195,28,24,0
YOkboxqOKBA,23843,34,4,2,0
YOlt7yp_QIs,203,0,0,1,0
yOMv5lJpHwY,70882,157,4,6,0
YonDo9SCqII,15024,30,3,6,0
YOO8a-wBTy0,217350,684,44,23,0
yooamJf-T_8,882648,4222,103,260,0
Yorm8_AGu10,144111,792,19,64,0
YOrZHY_-ap8,8633,18,3,0,0
yosiG9eEEHA,141705,198,32,54,0
YOtz3kdBKW8,31486,104,7,52,0
_yotZXdH09k,21524,138,1,15,0
YOuQ9V-tzps,7501,38,2,3,0
yOWS9e_r5OI,120680,443,20,71,0
YOxfSSv14CM,26195,32,3,1,0
yp1luet0nkU,21272,76,3,14,0
YP2dblWITA0,50789,190,2,5,0
yP5TAs29e0U,64354,412,25,70,0
y_P5zX0ejXI,9490,40,1,9,0
yp6SO-tZpJw,467987,1502,69,373,0
yP9sbfNwtv0,28403,124,1,12,0
Ypa0vpmCzdc,63802,132,5,28,0
yPAPYhU_zsQ,1950533,3677,347,58,0
yPBDhqwT8VQ,5315,9,1,2,0
yPbgAbAimoA,126432,333,15,36,0
ypEtxZjRJz0,616,2,0,0,0
ypf6WHYpeRU,115879,291,10,48,0
yPg84oVPnE0,12190,47,0,2,0
YpHAGZoV1ds,7633,55,0,14,0
yPHYjeHk1YM,23850,32,1,3,0
ypKSbnYOrwE,839077,2325,78,151,0
ypKY-4583qM,319663,597,37,17,0
yPQQzJGKOvk,496008,2007,93,169,0
YP-rmIcxn1g,131852,318,8,34,0
ypw7AA7tf-4,10962,32,0,3,0
yPzAML0fs2o,6558,33,0,3,0
YPZqfRINveI,92725,104,7,34,0
yq2t7SjUSoI,151531,183,17,41,0
yq7rSvWzhNQ,2003,22,3,3,0
yQAICCf1oug,1103,8,0,1,0
yqCFtEZRFPE,91133,356,8,27,0
yqdfje9b9WI,55770,81,10,4,0
yQi_ZJp9_jM,414042,1132,32,41,0
YqjCnk31_Ss,1269630,3461,238,493,0
YqRnYf2cyI0,56120034,111169,38947,14264,0
yqtmypCco-I,774205,349,87,8,0
yquyze0QbPk,14946,57,3,1,0
yqy6z3kxWdI,23690,31,11,0,0
Yr1lgfqygio,407827,1752,57,222,0
YR4qgOi7VQ0,225092,1522,37,72,0
YRCIuvKg4tc,215895,662,24,39,0
YRdXmtGnwCI,847974,2768,204,74,0
yrEvK-tv5OI,2566565,4602,394,2084,0
yrfpRh2SqIw,405870,1862,69,253,0
YRG4Q2gIWjo,228872,792,20,27,0
yr-HmSz421c,95144,372,8,125,0
yRhRZB-nqOU,24902023,55564,8998,4449,0
YRi3-AbHXbU,1936,3,0,0,0
YrIvuBpSGio,3261,17,0,2,0
yRlyvNmVWK0,151244,597,29,57,0
YrtS2_TfbeY,308084,1189,62,737,0
yrUXPvP3Gk0,142475,456,35,77,0
yRx5rQXg8oU,22564,37,2,5,0
yrxRCTUt6OY,127000,343,10,28,0
yrZ7CsXcTrI,837,0,0,0,0
YRZUPkW1duY,104878,346,27,27,0
ys16MvJ2XVU,115484,824,43,240,0
ys3a4yA-5Eg,193876,240,11,33,0
Ysdz8bIuyWY,24224,64,2,9,0
ysFpoWSlo7g,927,6,0,0,0
YShA_c8OUl4,8689,27,2,10,0
yShrBo6NiI8,23551,100,329,59,0
YSkZieDG5U4,25571,78,2,31,0
YsMdkGG2b0k,17824476,19862,5208,890,0
YSOUTJUdTgs,2390216,7483,1082,165,0
ySpuo4tFo20,3839,9,0,0,0
YsQEo4ja5Z8,26161,142,1,25,0
YSQ_eohNRrM,283372,394,18,25,0
ySu6q4ydPZQ,77577,169,11,26,0
_ysVoV3x5Zo,337649,1000,57,307,0
Y-szf9FRi8M,5855,27,1,2,0
Ys_zYL7K3KQ,854,7,0,2,0
yt1pZiuyKJE,2462135,9260,339,351,0
YTadpFs7QAI,9839,29,1,4,0
ytCAMgdi9sw,1882,7,0,1,0
YTcFsdIJ_Xo,647454,2544,137,448,0
ytd6Q9IxEzk,14681,35,5,0,0
YtDqlEcfr9w,98511,311,11,81,0
yth5JoZKnGQ,23817,118,6,19,0
ytHR10ZesTY,362609,2530,78,132,0
yThTYeRr5BM,12286,48,1,15,0
yTKHZcQlMP0,1148730,2400,415,914,0
YTkSNIvrueA,207922,410,25,66,0
YtktNetGOKU,12525,48,1,4,0
-YTLGLeKoJQ,122369,318,7,92,0
yTNjsgJ1wwc,72794,272,6,15,0
YTnxiXd0qwA,8337,56,1,12,0
yTq_QU464Aw,318,1,0,0,0
YtqU_6Imito,518551,3447,208,547,0
ytQv31xRLGo,5537,7,0,1,0
ytTSb8302aI,201243,374,14,99,0
y-TUmx2Ow74,65086,223,5,75,0
yu3iX6zxbm0,290644,895,16,92,0
yU5kwdXhSzY,60674,66,8,16,0
yu_9eQXlsVQ,289730,1734,48,127,0
yuBFthJcBiA,5124,20,0,8,0
yUd_E5dnVx0,22529,65,5,16,0
yUgQNj5-PaY,11785,28,3,6,0
yuQW4F1siis,880737,2439,161,129,0
yUrcH6c-FX4,9240,48,3,5,0
YURPlWFXCP4,5488,78,2,5,0
yUsoVGj1Ta0,69804,136,18,167,0
YUSxYNj_kM0,10485,34,3,15,0
YuuMHvaxXFY,16141,18,0,1,0
yUuxihnAbEg,9536,20,1,5,0
yUXdDmn9wP4,6334,20,1,0,0
yV0IgLYLoC0,14354,35,1,9,0
yV5JUYhnJQk,31173,64,2,6,0
Yv6L4DunPDE,23861,79,2,11,0
yV8-IGY64pE,7128,33,1,1,0
-YV8tJhGojY,1116936,7860,195,498,0
yVAFP91HfBs,82639,340,5,5,0
yvC60Y-AqLc,40353,83,15,4,0
yvcIugB8yt4,4300,2,0,1,0
yvD3X3RcK3Y,651236,4017,341,843,0
YVhTdy1QEtY,57187,154,10,10,0
YVjyXY_mcl4,475448,2078,51,161,0
yVlOitZ19Wc,1014883,7292,172,586,0
YvNjJgJM728,41057,110,4,6,0
-yvnWPZy1FQ,44783,161,3,37,0
yVRmafc7cqQ,2855,15,0,2,0
yvtb9A9ai9Q,902190,1440,110,124,0
yvzmLB30MwM,378262,1016,40,22,0
yw7tuJeWXlA,481643,1375,125,46,0
ywcKkb5buJI,27840,127,6,18,0
YWDTyG3z3VA,43549,227,9,90,0
_y_We1FV_RQ,1141217,4140,385,109,0
yWGL8RTONpM,10340,37,0,5,0
Y_WiVEBST6I,313373,779,27,298,0
ywJW8-m8Lq8,7615,23,2,3,0
YWmwAdK48vg,1506073,2777,261,637,0
YwqlCZ5mCdg,549,0,0,1,0
YwrX990kW9k,587688,1182,30,120,0
YWRzPLzHJl0,1102173,5379,161,477,0
YwUShaY_lew,6441,23,1,6,0
yWuZtDeeZmc,710658,2201,74,121,0
YwzGw_SMwAc,1804658,11006,3042,2819,0
yWZtEE8C1x4,484490,680,26,36,0
yx2giHzJ4-I,16540,41,4,3,0
yX5LfZK1wTw,5753,11,1,0,0
-yx9JK_HeQc,85802,467,9,44,0
Yxa48jQBfLc,10455,32,3,2,0
yXcVX57I2JU,16403,38,5,3,0
yXeBhFzqzfY,725420,1395,344,103,0
yxiNPHXAH0s,226080,846,37,67,0
YXjqTyQuq4w,181241,587,18,64,0
YXmD6qdDCDE,501719,1154,62,99,0
yxoE9td3Hko,251522,1887,58,245,0
YXQ11lY6v7E,957823,2684,116,42,0
YxQJTlFyebM,4465,14,19,16,0
YXt8RmeU_AA,135921,590,17,19,0
yxVC4lfxHGs,64146,105,5,58,0
yXyrZImvR7c,536825,2128,114,434,0
YXzjSJDDRIc,672,1,0,0,0
YXzryi4HrVs,76326,273,3,13,0
_yY3iR3yuT0,28450,69,3,1,0
YY4kKO6wfyg,67022,186,11,28,0
yY6EgYygsAg,6465,10,3,9,0
yy7H306nKaY,92745,141,9,16,0
YYc1h1Pymto,8837,17,1,0,0
yYCVu5ZSki0,792460,1480,185,39,0
yYCW5Eo72VU,31958,126,5,16,0
yycyKndEWcA,156840,691,9,84,0
_yYDzLUH1NE,566096,793,38,86,0
yYF0oK8oXSk,23767,95,1,2,0
yygkcTQjw7s,37528,157,207,107,0
yygNdTxoHus,240768,1488,36,121,0
YygwTWUI8vc,5288,20,1,1,0
yYhuz0q21_4,112256,287,17,8,0
-YykCz0f3Vk,1503329,4415,163,200,0
YY-l3FmgXKw,6294,26,0,4,0
YYlvedJn5W0,3561,8,0,0,0
_YYmfM2TfUA,1003201,5375,111,410,0
YYPpg3_Y4XY,448172,1987,31,69,0
yyrC-l87Sdc,4807,45,0,2,0
YYsc7jslsc0,10549,66,7,15,0
YYsdcBacV2U,276462,1489,31,170,0
Y-YsM2a_N5Y,5759,4,0,2,0
yySvdJeBcEg,79400,197,15,102,0
yYUtAKXuicA,77,0,0,0,0
YyWG5DAJc6s,558,3,0,1,0
yywlulXZ0ls,774826,2711,188,185,0
YyZ4gGCCqss,53746,156,4,24,0
Yz0YrG0oJQU,1262,5,1,0,0
YZ11hDE35QQ,14192180,7755,4528,312,0
YZ5Y_GhXMKw,7011,40,2,2,0
yz8GjHOA2xo,8762349,13810,2139,792,0
YZ8k016_bvc,1121,4,1,0,0
-yzEjTjo2IA,12070,60,5,3,0
YZGetnQQU48,7855,23,2,2,0
Y-zjMdsTYyw,335064,903,47,72,0
yZLkEOM1CQ0,37343,99,5,18,0
YZN59OZIz30,493,2,0,0,0
YzPOjXIwbu8,13890,56,2,4,0
yZQYClpkJ1M,7801,38,0,5,0
yzSfVpQ-1ns,26615,30,11,6,0
yzSjRcABUBY,795,7,9,1,0
yZvx9PF3NAU,118354,231,13,41,0
z00fTwhmYX0,13664700,19619,2255,8851,0
Z08HN_2m24o,79448,92,22,19,0
z08tZYDrY_8,132500,583,42,78,0
z0bO_2sgBZA,905790,2122,169,62,0
Z0Fm3Ym-aJM,14879,47,5,2,0
Z0iCcI1Owys,11207,76,3,7,0
z0j4sVZHUdo,98708,325,7,31,0
Z0JXPVm_Ohg,43852,63,5,10,0
Z0l0sXacQ9Y,3285449,11445,886,675,0
z0MOAFFBXEM,29048,174,5,57,0
Z0myXa48shI,17768,28,7,3,0
z-0rKpuvnT4,58485,226,7,15,0
z0-rv13DDk8,36006,88,11,66,0
Z_0TQHoV_2I,509998,2650,48,922,0
Z18eK57wD3k,48413,127,8,28,0
z1bpjIkTie8,12605,26,0,3,0
Z1Cv11vpjhQ,61007,216,5,15,0
z1F9D6LVTkA,24270,35,2,5,0
Z1MsMWSkKWE,12401,72,5,4,0
Z1N_U1c-fUo,57182,235,6,19,0
Z1RHhhCqpqs,289175,741,52,94,0
Z1sTQ3g7V-U,23473,47,7,0,0
Z1Zrfm1Ylro,1970,12,2,0,0
z23vdob1grU,1929501,3613,267,63,0
z2G1Ht59cpM,79912,300,5,81,0
Z2ixl9gb0uk,24205,53,4,16,0
z2PH2-yl5Ho,214420,854,45,52,0
z2QvrmvECo8,3537,4,0,1,0
z2y29L0uG-U,4536,17,3,1,0
Z2yt_J6z2FQ,6765,44,1,4,0
z2ZqFFFcXmg,11834,24,1,5,0
z39yOZpcji0,4712,25,1,6,0
z-3ETV74ygs,53507,238,4,49,0
z3GNhBE2yhM,21569,77,2,15,0
Z3m-Ht3_tFc,359350,979,66,204,0
z_3ODalPzT4,60905,248,14,8,0
_z3Pfq49wYA,39733,174,6,11,0
Z3UP2FraDCU,32835,114,7,7,0
Z3yJF1FX9hY,6551,20,1,2,0
z3YKH7m0P4c,1183072,545,421,19,0
Z3yR0aNriPM,453994,1101,86,93,0
z40Tipkm4IA,142911,347,17,29,0
Z46LYLKuros,8727,33,2,1,0
z4cGnSZQni4,3642,15,1,2,0
Z4DDrBjEBHE,5157857,7066,1517,362,0
z4edIxzhU80,15981,45,1,12,0
z4NqFwQCHQg,1736,5,0,1,0
z4QNCQD7LvU,1143,3,1,0,0
Z4RCK8LAFM0,326010,2629,47,196,0
Z4ScRG9SDSI,390344,2369,85,143,0
Z4tC4qfv92Q,270235,2018,45,285,0
Z4wZt4J3Q5k,20627,53,1,13,0
Z4zy9tTPl2c,8676,35,1,4,0
z542q4dYk-0,3129,14,3,3,0
z54CDMBPKu8,157604,382,14,99,0
Z5DlqH0klZU,63395,227,5,12,0
Z5Hmi5x6JA8,19306,95,4,11,0
Z5nYySfvSi0,4993367,10660,1225,929,0
z5s04znNyMM,4016,16,0,0,0
z5S3e6sCBV0,96352,329,9,20,0
_z5tcqcVgvA,22818,41,2,6,0
z5xRXKOAu-Q,23572,140,3,26,0
z67cBIaUOzw,115460,59,18,9,0
z67zZuCIL-s,58632,189,5,14,0
Z6bU-bOkm2Y,760849,2362,148,74,0
Z6E9SQ_ZLkw,8148,8,1,0,0
z6FcMyuo0R4,5136,28,0,3,0
z6GmZrBKW98,572003,2043,65,154,0
Z6oeAdemFZw,759113,3944,147,200,0
Z6oLbpQ0S0c,270,1,1,0,0
z6QWyZYi8ZU,33359,82,4,14,0
Z6rYB0AOMjA,13199,82,8,9,0
Z6_Ti4ntV7g,17557,88,1,12,0
z6ViDZpVoYc,675827,5334,83,389,0
Z6vsW2RH8kA,94931,476,17,32,0
z7_AwjQz_AY,17710,37,6,0,0
Z7C6L3yRYGM,34798,79,1,10,0
z7gYF5LF-ec,58274,220,4,17,0
Z7KYTavLTBo,16738,34,2,4,0
z7OEKs7hAEk,45026,217,6,10,0
Z7QbvD-gd0s,14586,55,7,5,0
z7vdutawe8g,3177,6,1,0,0
Z7VT-r3RB-4,113380,790,49,246,0
z7Zevt3riNc,24858,105,2,14,0
Z89Q2fkgbRo,13782,30,1,7,0
Z8E9FEaEm8A,19668,22,1,2,0
z8fwAxhgA-A,55344,40,5,5,0
Z8GFmshpZ0I,225113,1840,136,408,0
z8jAdF6Oy5Y,52087,113,11,17,0
z8lDbb_76Ug,135811,362,10,110,0
Z8leMw24Nbc,17035,49,2,10,0
z8NcTAIV0Wc,1019,4,5,4,0
Z8vCm7TUK8c,17301,45,3,3,0
Z8zeMXCxlmE,343501,368,38,192,0
Z92aHy9-fkk,385255,1706,27,129,0
Z96Hz_Hio8k,14052,22,1,4,0
Z97maI23aNg,4425,14,2,15,0
Z9BefcGEB10,58880,92,4,10,0
Z9GVG_9yN7M,20082,100,2,11,0
Z9kPRWAjSNo,258205,883,35,29,0
Z9m4hRQkVSA,367322,897,31,205,0
z9MEhN5rjmg,7201,24,0,1,0
Z9mMBj-yFuE,48821,313,7,28,0
Z9ovmc3AXwY,11814,35,9,3,0
z9P5NdzCcJo,141492,527,32,21,0
Z9QsVa8r5Fk,1976,4,1,0,0
zA8gAvdkCQ8,27926,64,0,9,0
Za9pPzJJcYg,4715,7,0,4,0
zAc3K7mjlxs,3710,8,0,5,0
zAeofWDUArU,14165768,58363,5481,6167,0
ZAf8mBL9JNI,2176,0,0,0,0
zaHU1FW_RZk,1371,8,1,2,0
ZAhwNITS1WQ,321795,250,69,21,0
zAlzw9a62TA,10925,40,7,10,0
ZAMQGIx3JKk,617795,1843,89,272,0
-zAp8NOpVKU,29187,170,2,11,0
zaQa4ttIyNo,351785,1829,58,635,0
ZARAldXlSyA,311681,709,42,191,0
ZAtw0w5b_1o,6382,43,1,14,0
zaYgv8likRs,194642,928,43,47,0
zb5RJyrk4gc,127306,382,13,47,0
zB6pvQt0I8s,766354,1881,154,434,0
ZBc_xWnmHRk,4183,11,1,0,0
zBe5T01yBUI,15535,79,2,4,0
zBeW_hheeGo,7063,38,1,6,0
ZbeXU9FIFw8,354076,1058,27,209,0
zB-hQWVCwwU,41691,120,6,14,0
Zbi-MbMsnIM,232892,843,25,38,0
zBjq9UbpCtQ,22705,51,1,3,0
zbJwjn4p0cQ,87739,342,25,31,0
zbN6F4tfbgo,3638,10,1,2,0
ZBRK8rVHVW0,83399,177,20,6,0
ZBvJyUTIU0k,205780,723,62,60,0
z_Bx500h-DQ,510073,2008,121,82,0
zbZmKqU90pE,12763,83,2,5,0
ZC2SlM2Eqa4,3109,11,1,2,0
Zc3wIAs3coU,244887,947,26,174,0
zCB7RR3RaYg,87347,98,4,34,0
ZcD75L4QLrM,1245234,4865,334,531,0
zCfnEpand6k,7328,23,1,5,0
ZCjO50QLDhA,145334,182,8,9,0
ZcjvH_shI5I,52215,177,1,15,0
ZCMwz1K-Cso,1084,9,0,0,0
ZCoJgCHXXK8,11178,39,1,1,0
ZCphcTQguUY,2356,8,1,0,0
zCpJ5qcmPnY,53607,166,8,45,0
ZcRiBouixuA,9426,0,1,0,0
zct1tPK1Zk0,181743,651,38,134,0
zCttJu0ZFpw,20881538,65271,19057,10635,0
zCu2iserep4,84890,62,12,6,0
ZcvlWuqqv48,491317,1894,78,189,0
ZCYbGGfwbfk,892,5,0,0,0
ZCYBYZDrmWk,278938,620,21,58,0
ZCz2Ob5_-bg,956238,1429,144,332,0
ZCZDWZFtyWY,2495521,12399,341,1087,0
ZczgtOsK7WU,71342,204,11,34,0
zCz-i5sPrBo,1683,0,0,0,0
zd0FCDiFapo,57780,98,5,33,0
Zd27SaRdxiE,341185,757,62,63,0
zD5BdMcO4yo,4832,18,1,0,0
ZD5vHtlpl3Q,1262494,6114,197,204,0
zd6ZUTrW5b4,13243,56,2,10,0
-zD7CZtUNbA,1833,3,1,0,0
zd8qdmEqLRQ,2751,2,2,0,0
ZDbhvMyusZ8,18996149,37568,12674,7073,0
zdbOXyz1gpg,7999,17,4,4,0
Z-DbvvyH6Q4,2194,5,1,0,0
zDdHlO3v8Kg,187182,520,24,12,0
ZDgFAFQGZbI,332858,547,15,48,0
ZdhqVdIsBSE,3122474,8420,758,121,0
zdHVp6JC0mQ,381,3,0,0,0
ZdkOLsRkjBU,15267,83,2,8,0
zdKxziIlC-c,4888,17,0,4,0
zDmvCNfvt5w,65783,123,10,14,0
ZdNa-FoYEo8,621,2,0,0,0
zdOov2A4-os,1847,4,2,4,0
zDRmwZxOJ4o,3475,14,1,0,0
zdSMdOcyfOU,13281,66,5,7,0
-ZDt52_mxS8,19448,118,18,61,0
zdX69cWtu6w,1452052,2802,340,261,0
zdyBsGHbs4k,22417,42,5,4,0
ZDYLUH3BImk,288765,979,50,44,0
zD_yR7ixRmo,1165,5,1,0,0
zE0vrRRohs0,33572,109,6,3,0
zE2-th0lNbg,24512,56,6,9,0
Ze4qFn-a-2E,574499,1962,135,71,0
ZE5ddEN5Nbk,335178,1803,32,83,0
Ze8Yt5V7T6A,42625,115,4,17,0
zE9G5pK4774,53982,92,5,15,0
ze-aAIzwD_E,10807,39,1,5,0
